M_S0,R_S0,M_C0,R_C0,M_I0,R_I0,SensorMassScalingFactor,SensorMassSpacingFactor,SensorReliabScalingFactor,CompMassScalingFactor,CompMassSpacingFactor,CompReliabScalingFactor,DissimilarComponentPenalty,M_SA,M_SB,M_SC,R_SA,R_SB,R_SC,M_CA,M_CB,M_CC,R_CA,R_CB,R_CC,NS,NC,NA,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,Inat_1,Inat_2,Inat_3,m,R,MTTF,Nlinks,Fields,N9
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,48,49,49,48,,,,,,1,2,,30,0.999996772,309749.4835,2,,5.491011292
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,48,49,49,49,,,,,,1,3,,30,0.999997071,341415.283,3,,5.533283594
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,49,48,48,49,,,,,,2,1,,30,0.999996772,309749.4835,2,,5.491011292
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,49,49,48,49,,,,,,2,3,,30,0.999997371,380310.0616,3,,5.580138386
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,49,48,49,49,,,,,,3,1,,30,0.999997071,341415.2829,3,,5.533283594
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,49,49,49,48,,,,,,3,2,,30,0.999997371,380310.0616,3,,5.580138386
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,230,49,49,49,49,,,,,,3,3,,30,0.99999767,429184.0825,4,,5.632644112
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,330,48,49,49,49,,,,,,1,3,,26,0.999997411,386175.9286,3,,5.586785762
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,330,49,48,48,49,,,,,,2,1,,26,0.999997111,346142.4185,2,,5.539255451
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,330,49,49,48,49,,,,,,2,3,,26,0.999997411,386175.9286,3,,5.586785762
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,330,49,48,49,49,,,,,,3,1,,26,0.999997411,386175.9286,3,,5.586785762
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,110,330,49,49,49,49,,,,,,3,3,,26,0.99999771,436680.7398,4,,5.640164535
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,110,48,49,49,49,,,,,,1,3,,24,0.999996503,285918.0132,3,,5.456242277
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,110,49,48,48,49,,,,,,2,1,,24,0.999995005,200219.6821,2,,5.301507852
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,110,49,49,48,49,,,,,,2,3,,24,0.999996503,285918.0132,3,,5.456242277
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,110,49,48,49,49,,,,,,3,1,,24,0.999996003,250187.1407,3,,5.398265852
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,110,49,49,49,49,,,,,,3,3,,24,0.9999975,399999.7399,4,,5.602060252
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,48,49,49,48,,,,,,1,2,,26,0.999996503,285967.0222,2,,5.456316712
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,48,49,49,49,,,,,,1,3,,26,0.999997102,345053.1559,3,,5.537886633
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,49,48,48,49,,,,,,2,1,,26,0.999996203,263372.2098,2,,5.420570772
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,49,49,48,49,,,,,,2,3,,26,0.999997701,434971.2269,3,,5.638461029
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,49,48,49,49,,,,,,3,1,,26,0.999996602,294298.9202,3,,5.468789407
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,49,49,49,48,,,,,,3,2,,26,0.999997501,400191.5922,3,,5.602268503
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,120,49,49,49,49,,,,,,3,3,,26,0.9999981,526315.4557,4,,5.721246536
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,48,49,49,48,,,,,,1,2,,31,0.999997002,333588.5516,2,,5.523211789
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,48,49,49,49,,,,,,1,3,,31,0.999997302,370603.2134,3,,5.568909767
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,49,48,48,49,,,,,,2,1,,31,0.999996602,294316.2177,2,,5.468814931
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,49,49,48,49,,,,,,2,3,,31,0.999998101,526453.8301,3,,5.721360702
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,49,48,49,49,,,,,,3,1,,31,0.999996802,312675.3802,3,,5.495094381
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,49,49,49,48,,,,,,3,2,,31,0.999998001,500149.5451,3,,5.699100312
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,130,49,49,49,49,,,,,,3,3,,31,0.9999983,588234.898,4,,5.769551155
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,220,48,49,49,49,,,,,,1,3,,28,0.999997941,485615.5525,3,,5.686293034
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,220,49,48,48,49,,,,,,2,1,,28,0.999997342,376165.581,2,,5.575379633
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,220,49,49,48,49,,,,,,2,3,,28,0.999997941,485615.5526,3,,5.686293034
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,220,49,48,49,49,,,,,,3,1,,28,0.999997741,442641.898,3,,5.64605301
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,220,49,49,49,49,,,,,,3,3,,28,0.99999834,602409.2257,4,,5.779891975
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,48,49,49,48,,,,,,1,2,,33,0.999997721,438807.6738,2,,5.642274709
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,48,49,49,49,,,,,,1,3,,33,0.999998021,505223.5163,3,,5.703483987
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,49,48,48,49,,,,,,2,1,,33,0.999997621,420361.8311,2,,5.623623792
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,49,49,48,49,,,,,,2,3,,33,0.99999822,561917.2127,3,,5.749672722
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,49,48,49,49,,,,,,3,1,,33,0.999997821,458866.6488,3,,5.661686967
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,49,49,49,48,,,,,,3,2,,33,0.99999812,532033.2522,3,,5.725939185
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,230,49,49,49,49,,,,,,3,3,,33,0.99999842,632910.9403,4,,5.801342946
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,330,48,49,49,49,,,,,,1,3,,38,0.99999826,574824.4657,3,,5.759535622
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,330,49,48,48,49,,,,,,2,1,,38,0.999997961,490363.8263,2,,5.690518868
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,330,49,49,48,49,,,,,,2,3,,38,0.99999826,574824.4658,3,,5.759535622
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,330,49,48,49,49,,,,,,3,1,,38,0.99999816,543584.1143,3,,5.735267156
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,120,330,49,49,49,49,,,,,,3,3,,38,0.99999846,649350.1746,4,,5.812479296
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,110,48,49,49,49,,,,,,1,3,,27,0.999997751,444690.9953,3,,5.648058824
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,110,49,48,48,49,,,,,,2,1,,27,0.999996253,266915.2346,2,,5.426374176
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,110,49,49,48,49,,,,,,2,3,,27,0.999997751,444690.9953,3,,5.648058824
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,110,49,48,49,49,,,,,,3,1,,27,0.999996752,307904.973,3,,5.488417409
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,110,49,49,49,49,,,,,,3,3,,27,0.99999825,571428.3163,4,,5.756962137
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,48,49,49,48,,,,,,1,2,,29,0.999997752,444809.6179,2,,5.648174657
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,48,49,49,49,,,,,,1,3,,29,0.999998351,606409.2511,3,,5.782766176
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,49,48,48,49,,,,,,2,1,,29,0.999997152,351104.5663,2,,5.545437096
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,49,49,48,49,,,,,,2,3,,29,0.999998651,741014.6908,3,,5.869827111
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,49,48,49,49,,,,,,3,1,,29,0.999997351,377550.3278,3,,5.576975427
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,49,49,49,48,,,,,,3,2,,29,0.999998251,571722.1001,3,,5.75718536
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,120,49,49,49,49,,,,,,3,3,,29,0.99999885,869564.9448,4,,5.939302273
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,48,49,49,48,,,,,,1,2,,34,0.999998251,571852.8277,2,,5.757284653
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,48,49,49,49,,,,,,1,3,,34,0.999998551,690059.1901,3,,5.838886659
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,49,48,48,49,,,,,,2,1,,34,0.999997451,392356.3647,2,,5.593681255
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,49,49,48,49,,,,,,2,3,,34,0.99999895,952607.2638,3,,5.978914117
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,49,48,49,49,,,,,,3,1,,34,0.999997551,408337.7675,3,,5.611020082
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,49,49,49,48,,,,,,3,2,,34,0.99999875,800287.6037,3,,5.903246361
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,130,49,49,49,49,,,,,,3,3,,34,0.99999905,1052631.246,4,,6.022276463
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,220,48,49,49,49,,,,,,1,3,,31,0.99999889,901208.9231,3,,5.954825724
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,220,49,48,48,49,,,,,,2,1,,31,0.999998291,585109.5767,2,,5.767237578
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,220,49,49,48,49,,,,,,2,3,,31,0.99999889,901208.923,3,,5.954825724
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,220,49,48,49,49,,,,,,3,1,,31,0.999998491,662488.0719,3,,5.821178391
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,220,49,49,49,49,,,,,,3,3,,31,0.99999909,1098900.744,4,,6.040958665
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,48,49,49,48,,,,,,1,2,,36,0.999998671,752224.1705,2,,5.876347573
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,48,49,49,49,,,,,,1,3,,36,0.99999897,971193.8746,3,,5.987306158
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,49,48,48,49,,,,,,2,1,,36,0.999998471,653854.933,2,,5.815481737
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,49,49,48,49,,,,,,2,3,,36,0.99999907,1075488.04,3,,6.031605787
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,49,48,49,49,,,,,,3,1,,36,0.99999857,699505.6486,3,,5.844791536
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,49,49,49,48,,,,,,3,2,,36,0.99999887,885166.7524,3,,5.947025338
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,230,49,49,49,49,,,,,,3,3,,36,0.99999917,1204818.865,4,,6.080921939
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,330,48,49,49,49,,,,,,1,3,,41,0.99999911,1123809.666,3,,6.050692956
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,330,49,48,48,49,,,,,,2,1,,41,0.99999881,840604.0416,2,,5.924591732
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,330,49,49,48,49,,,,,,2,3,,41,0.99999911,1123809.666,3,,6.050692956
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,330,49,48,49,49,,,,,,3,1,,41,0.99999891,917607.4793,3,,5.962657181
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,130,330,49,49,49,49,,,,,,3,3,,41,0.99999921,1265822.333,4,,6.102372925
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,110,48,49,49,49,,,,,,1,3,,18,0.999997002,333555.2038,3,,5.523168372
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,110,49,48,48,49,,,,,,2,1,,18,0.999996004,250249.6876,2,,5.398374412
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,110,49,49,48,49,,,,,,2,3,,18,0.999997002,333555.2038,3,,5.523168372
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,110,49,48,49,49,,,,,,3,1,,18,0.999997002,333555.2038,3,,5.523168371
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,110,49,49,49,49,,,,,,3,3,,18,0.999998,499999.7501,4,,5.698970222
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,48,49,49,48,,,,,,1,2,,29,0.999997202,357423.139,2,,5.553183272
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,48,49,49,49,,,,,,1,3,,29,0.999997601,416909.3641,3,,5.620042171
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,49,48,48,49,,,,,,2,1,,29,0.999997202,357423.1389,2,,5.553183272
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,49,49,48,49,,,,,,2,3,,29,0.999998201,555802.079,3,,5.744920558
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,49,48,49,49,,,,,,3,1,,29,0.999997601,416909.3641,3,,5.620042171
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,49,49,49,48,,,,,,3,2,,29,0.999998201,555802.0791,3,,5.744920558
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,120,49,49,49,49,,,,,,3,3,,29,0.9999986,714285.4185,4,,5.853872089
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,48,49,49,48,,,,,,1,2,,34,0.999997602,416944.095,2,,5.620078348
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,48,49,49,49,,,,,,1,3,,34,0.999997801,454793.0237,3,,5.657814272
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,49,48,48,49,,,,,,2,1,,34,0.999997602,416944.095,2,,5.620078348
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,49,49,48,49,,,,,,2,3,,34,0.9999986,714489.3541,3,,5.853996066
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,49,48,49,49,,,,,,3,1,,34,0.999997801,454793.0237,3,,5.657814272
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,49,49,49,48,,,,,,3,2,,34,0.9999986,714489.3541,3,,5.853996066
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,130,49,49,49,49,,,,,,3,3,,34,0.9999988,833332.9719,4,,5.920818826
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,220,48,49,49,49,,,,,,1,3,,22,0.999998441,641255.3355,3,,5.80703133
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,220,49,48,48,49,,,,,,2,1,,22,0.999998041,510495.2518,2,,5.707992132
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,220,49,49,48,49,,,,,,2,3,,22,0.999998441,641255.3356,3,,5.80703133
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,220,49,48,49,49,,,,,,3,1,,22,0.999998441,641255.3355,3,,5.80703133
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,220,49,49,49,49,,,,,,3,3,,22,0.99999884,862068.5845,4,,5.935542071
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,2,2,,220,230,48,49,49,48,,,,,,1,2,,36,0.999998321,595506.9632,2,,5.774887209
